feature,importance
morgan_bit_1110,0.0003641338482217324
morgan_bit_1670,0.0003630851694071846
morgan_bit_816,0.00035952006252914674
morgan_bit_1373,0.0003592178651641589
morgan_bit_1475,0.00035679298228585973
morgan_bit_105,0.00035336741000338616
morgan_bit_49,0.00035263504216450617
morgan_bit_556,0.0003519376522553716
morgan_bit_1683,0.0003497545485753416
morgan_bit_882,0.00034865005953078725
morgan_bit_1362,0.0003479154934359116
morgan_bit_1065,0.0003475172410377396
morgan_bit_845,0.00034746920821551014
morgan_bit_1357,0.00034560207963051873
morgan_bit_1768,0.0003451839792577087
morgan_bit_1604,0.0003450658173607369
fr_Imine,0.00034451104898311404
morgan_bit_350,0.0003439392721455489
morgan_bit_1028,0.0003431681324694143
morgan_bit_1975,0.00034276040245040954
morgan_bit_1027,0.00033960698463663785
morgan_bit_2041,0.00033938316597125254
morgan_bit_794,0.00033875052149901657
morgan_bit_713,0.00033852483717434914
morgan_bit_249,0.00033701202784551027
morgan_bit_32,0.0003359435559496712
morgan_bit_319,0.00033478733338677594
morgan_bit_197,0.0003346813434271419
morgan_bit_311,0.00033340624515306843
morgan_bit_953,0.00033305462430951847
morgan_bit_949,0.00033173151946598253
morgan_bit_1840,0.00033152194737733374
morgan_bit_1428,0.00033101042802697304
morgan_bit_1915,0.0003306177020551244
morgan_bit_274,0.00033042842274838303
morgan_bit_1099,0.00032961974187151134
fr_Ndealkylation1,0.0003287013511070124
morgan_bit_1261,0.0003282331734803342
morgan_bit_1380,0.000327994623822164
morgan_bit_252,0.0003275083638280109
NumBridgeheadAtoms,0.0003263243678129112
morgan_bit_1349,0.00032578953007709614
morgan_bit_1828,0.00032555950394067007
morgan_bit_1989,0.0003238191689904101
EState_VSA11,0.0003204191565299166
morgan_bit_1864,0.00031636474849019893
morgan_bit_1226,0.0003139169932628458
morgan_bit_1096,0.0003138259589478256
morgan_bit_90,0.00031352945076723474
morgan_bit_1126,0.0003133509411749129
morgan_bit_335,0.00031245623022074814
morgan_bit_237,0.0003110043188874377
morgan_bit_843,0.00031015347910132797
morgan_bit_658,0.00030981757040082097
morgan_bit_1417,0.00030900774174666076
morgan_bit_748,0.00030868906145942236
morgan_bit_786,0.0003053484276889048
morgan_bit_1762,0.000305112940422031
morgan_bit_384,0.0003037734228319931
morgan_bit_1564,0.00030370532702888296
morgan_bit_1747,0.00030307532231581004
morgan_bit_1603,0.00030225361908946567
morgan_bit_651,0.00030080001338846595
morgan_bit_744,0.0003006056639462995
morgan_bit_1308,0.0003005772376595791
fr_unbrch_alkane,0.00030049335212778265
morgan_bit_1457,0.0002997023494602274
morgan_bit_645,0.00029934316461414874
morgan_bit_351,0.0002981924724890181
