feature,importance
morgan_bit_208,0.0006627535329189562
morgan_bit_325,0.00066022950978458
morgan_bit_940,0.0006588428285119807
morgan_bit_251,0.000655798846841435
morgan_bit_1035,0.0006547173713396195
morgan_bit_1464,0.0006530385991022884
morgan_bit_381,0.0006530256307973824
morgan_bit_334,0.0006507669147862938
morgan_bit_1868,0.0006498424435151403
morgan_bit_207,0.0006488388677100053
morgan_bit_906,0.0006485652046299462
morgan_bit_1567,0.0006449469471157729
morgan_bit_591,0.0006436018604835437
morgan_bit_647,0.0006434808211810996
morgan_bit_503,0.0006416123836522796
morgan_bit_645,0.0006401900056118506
morgan_bit_855,0.00063849915652105
morgan_bit_1599,0.0006370761907291663
morgan_bit_1142,0.0006363463454109877
morgan_bit_1544,0.000635584190004808
morgan_bit_2041,0.0006289451193496715
morgan_bit_2022,0.0006279967193218026
morgan_bit_886,0.0006265430123836799
morgan_bit_1294,0.0006260880288013246
morgan_bit_1386,0.0006260666934715234
morgan_bit_1422,0.0006257447181003242
morgan_bit_736,0.000625581649462049
morgan_bit_1665,0.0006227679415549125
morgan_bit_1160,0.000621434905415836
morgan_bit_1245,0.0006202508258738226
morgan_bit_1391,0.0006175918247921451
morgan_bit_556,0.0006163160982685252
morgan_bit_838,0.0006154965025300702
morgan_bit_671,0.0006144831011049236
morgan_bit_1448,0.00061343997791273
morgan_bit_1250,0.0006129723249530553
morgan_bit_1681,0.0006124724498950796
morgan_bit_803,0.0006094001514227472
morgan_bit_1065,0.0006091402377660007
morgan_bit_602,0.0006064520681745409
morgan_bit_564,0.0006030537098620851
morgan_bit_597,0.0006023904699842364
morgan_bit_494,0.0005987826609483302
morgan_bit_845,0.0005982015027320038
morgan_bit_1918,0.0005978539648849913
morgan_bit_530,0.0005934407047059383
morgan_bit_1234,0.000593377842225415
morgan_bit_1101,0.0005919014622549931
morgan_bit_1285,0.0005917803830235138
morgan_bit_1267,0.0005901969257697363
morgan_bit_813,0.0005899337753810217
morgan_bit_1989,0.0005898906575221022
morgan_bit_197,0.0005862991499562154
morgan_bit_970,0.0005858806638073553
morgan_bit_182,0.000581575770216586
morgan_bit_1944,0.0005785987388675716
morgan_bit_241,0.0005776251615336792
morgan_bit_1453,0.0005775252171748646
morgan_bit_1307,0.0005765717866054705
morgan_bit_1618,0.0005756424053204808
morgan_bit_1860,0.0005748889199068227
morgan_bit_145,0.0005703971073971413
morgan_bit_1958,0.0005682749961311304
morgan_bit_1585,0.0005673061964577611
morgan_bit_548,0.0005670335421103721
morgan_bit_269,0.0005652975964903535
morgan_bit_1282,0.0005643170206322214
morgan_bit_448,0.0005625487811832684
morgan_bit_1938,0.0005605770244488822
morgan_bit_1352,0.00055984490961581
morgan_bit_1805,0.0005567879442244397
morgan_bit_298,0.0005566151828456788
morgan_bit_888,0.0005563543017095693
morgan_bit_1556,0.0005552450454271033
morgan_bit_1764,0.0005551636011161371
morgan_bit_4,0.0005546392378716992
morgan_bit_407,0.0005540736959614729
morgan_bit_1409,0.0005517272471295626
morgan_bit_495,0.000551183463509396
morgan_bit_1471,0.0005510983565569814
morgan_bit_1700,0.0005471387297155084
morgan_bit_29,0.0005443644537113507
morgan_bit_1096,0.0005443346900043826
morgan_bit_235,0.0005443329963138558
morgan_bit_987,0.00054390498719636
morgan_bit_634,0.0005427896248743101
morgan_bit_1103,0.0005424338906118351
morgan_bit_1839,0.0005407778862913603
morgan_bit_1455,0.000538510942710264
morgan_bit_562,0.0005383715618762498
morgan_bit_1213,0.0005363859544286699
morgan_bit_760,0.0005355176193171052
morgan_bit_305,0.0005354486147814506
morgan_bit_471,0.0005338898107991528
morgan_bit_1417,0.0005331164771784446
morgan_bit_1614,0.0005329503039552473
morgan_bit_37,0.0005317678009264597
morgan_bit_1794,0.0005290385082610753
morgan_bit_1660,0.0005279399458938577
morgan_bit_1592,0.0005272315486238533
morgan_bit_1477,0.0005270902604611609
morgan_bit_2017,0.0005268130119835836
morgan_bit_837,0.0005247655239930094
morgan_bit_878,0.0005224471349944364
morgan_bit_1085,0.0005210368476241766
morgan_bit_802,0.0005208675250524531
morgan_bit_83,0.0005198283994551327
morgan_bit_1654,0.0005187528274648806
morgan_bit_341,0.0005159121982098564
morgan_bit_2,0.0005129804584371559
morgan_bit_14,0.0005121529810226527
morgan_bit_950,0.0005111900913285705
morgan_bit_963,0.000510634244442238
morgan_bit_250,0.0005102926468263057
morgan_bit_497,0.0005092237173621645
morgan_bit_748,0.0005070751664730542
morgan_bit_990,0.0005062838798852069
morgan_bit_1082,0.0005060702346121175
morgan_bit_1387,0.0005048730638955113
morgan_bit_45,0.0005041332539727124
morgan_bit_571,0.0005037753282931386
morgan_bit_908,0.0005037049087162029
morgan_bit_284,0.0005018320844352477
morgan_bit_205,0.0005004628956939962
morgan_bit_27,0.0005004613704274277
morgan_bit_94,0.0004980899938033347
morgan_bit_937,0.0004977237004159559
morgan_bit_148,0.0004976057120365199
morgan_bit_489,0.0004968308246023869
